Gene Symbol,Gene ID,Cytoband
SNX2,0,5q23.2
SNX24,0,5q23.2
PPIC,0,5q23.2
PRDM6,0,5q23.2
CEP120,0,5q23.2
CSNK1G3,0,5q23.2
ZNF608,0,5q23.2
GRAMD2B,0,5q23.2
ALDH7A1,0,5q23.2
PHAX,0,5q23.2
TEX43,0,5q23.2
LMNB1,0,5q23.2
MARCHF3,0,5q23.2
C5orf63,0,5q23.2
MEGF10,0,5q23.2
PRRC1,0,5q23.2
CTXN3,0,5q23.2
SLC12A2,0,5q23.3
FBN2,0,5q23.3
SLC27A6,0,5q23.3
ISOC1,0,5q23.3
ADAMTS19,0,5q23.3
MINAR2,0,5q23.3
CHSY3,0,5q23.3
HINT1,0,5q23.3
LYRM7,0,5q23.3
CDC42SE2,0,5q31.1
RAPGEF6,0,5q31.1
AC008695.1,0,5q31.1
,0,5q31.1
FNIP1,0,5q31.1
ACSL6,0,5q31.1
IL3,0,5q31.1
CSF2,0,5q31.1
P4HA2,0,5q31.1
PDLIM4,0,5q31.1
SLC22A4,0,5q31.1
SLC22A5,0,5q31.1
IRF1-AS1,0,5q31.1
IRF1,0,5q31.1
IL5,0,5q31.1
RAD50,0,5q31.1
IL13,0,5q31.1
IL4,0,5q31.1
KIF3A,0,5q31.1
CCNI2,0,5q31.1
SEPTIN8,0,5q31.1
SOWAHA,0,5q31.1
SHROOM1,0,5q31.1
GDF9,0,5q31.1
UQCRQ,0,5q31.1
LEAP2,0,5q31.1
AFF4,0,5q31.1
ZCCHC10,0,5q31.1
HSPA4,0,5q31.1
FSTL4,0,5q31.1
C5orf15,0,5q31.1
VDAC1,0,5q31.1
TCF7,0,5q31.1
SKP1,0,5q31.1
AC104109.3,0,5q31.1
PPP2CA,0,5q31.1
CDKL3,0,5q31.1
UBE2B,0,5q31.1
CDKN2AIPNL,0,5q31.1
JADE2,0,5q31.1
SAR1B,0,5q31.1
SEC24A,0,5q31.1
CAMLG,0,5q31.1
DDX46,0,5q31.1
C5orf24,0,5q31.1
TXNDC15,0,5q31.1
PCBD2,0,5q31.1
CATSPER3,0,5q31.1
PITX1,0,5q31.1
MACROH2A1,0,5q31.1
DCANP1,0,5q31.1
TIFAB,0,5q31.1
NEUROG1,0,5q31.1
CXCL14,0,5q31.1
SLC25A48,0,5q31.1
IL9,0,5q31.1
LECT2,0,5q31.1
TGFBI,0,5q31.1
SMAD5,0,5q31.1
TRPC7,0,5q31.1
SPOCK1,0,5q31.2
KLHL3,0,5q31.2
HNRNPA0,0,5q31.2
MYOT,0,5q31.2
PKD2L2,0,5q31.2
FAM13B,0,5q31.2
WNT8A,0,5q31.2
NME5,0,5q31.2
BRD8,0,5q31.2
KIF20A,0,5q31.2
CDC23,0,5q31.2
GFRA3,0,5q31.2
CDC25C,0,5q31.2
FAM53C,0,5q31.2
KDM3B,0,5q31.2
REEP2,0,5q31.2
EGR1,0,5q31.2
ETF1,0,5q31.2
HSPA9,0,5q31.2
CTNNA1,0,5q31.2
LRRTM2,0,5q31.2
SIL1,0,5q31.2
MATR3,0,5q31.2
MATR3,0,5q31.2
PAIP2,0,5q31.2
SLC23A1,0,5q31.2
MZB1,0,5q31.2
PROB1,0,5q31.2
SPATA24,0,5q31.2
DNAJC18,0,5q31.2
AC142391.1,0,5q31.2
ECSCR,0,5q31.2
TMEM173,0,5q31.2
UBE2D2,0,5q31.2
CXXC5,0,5q31.2
PSD2,0,5q31.2
NRG2,0,5q31.2
PURA,0,5q31.3
IGIP,0,5q31.3
CYSTM1,0,5q31.3
PFDN1,0,5q31.3
,0,5q31.3
HBEGF,0,5q31.3
SLC4A9,0,5q31.3
ANKHD1,0,5q31.3
ANKHD1-EIF4EBP3,0,5q31.3
SRA1,0,5q31.3
EIF4EBP3,0,5q31.3
APBB3,0,5q31.3
SLC35A4,0,5q31.3
CD14,0,5q31.3
TMCO6,0,5q31.3
NDUFA2,0,5q31.3
IK,0,5q31.3
WDR55,0,5q31.3
HARS1,0,5q31.3
DND1,0,5q31.3
HARS2,0,5q31.3
ZMAT2,0,5q31.3
PCDHA1,0,5q31.3
PCDHA2,0,5q31.3
PCDHA3,0,5q31.3
PCDHA4,0,5q31.3
PCDHA5,0,5q31.3
PCDHA6,0,5q31.3
PCDHA9,0,5q31.3
PCDHA8,0,5q31.3
PCDHA7,0,5q31.3
PCDHA11,0,5q31.3
PCDHA10,0,5q31.3
PCDHA13,0,5q31.3
PCDHA12,0,5q31.3
PCDHAC1,0,5q31.3
PCDHAC2,0,5q31.3
PCDHB1,0,5q31.3
PCDHB2,0,5q31.3
PCDHB3,0,5q31.3
PCDHB4,0,5q31.3
PCDHB5,0,5q31.3
PCDHB6,0,5q31.3
PCDHB7,0,5q31.3
PCDHB8,0,5q31.3
PCDHB16,0,5q31.3
AC244517.6,0,5q31.3
PCDHB10,0,5q31.3
PCDHB9,0,5q31.3
PCDHB12,0,5q31.3
PCDHB13,0,5q31.3
PCDHB11,0,5q31.3
PCDHB14,0,5q31.3
AC244517.10,0,5q31.3
PCDHB15,0,5q31.3
TAF7,0,5q31.3
SLC25A2,0,5q31.3
PCDHGA1,0,5q31.3
PCDHGA2,0,5q31.3
PCDHGA3,0,5q31.3
PCDHGB1,0,5q31.3
PCDHGA4,0,5q31.3
PCDHGB2,0,5q31.3
PCDHGA5,0,5q31.3
PCDHGB3,0,5q31.3
PCDHGA6,0,5q31.3
PCDHGA7,0,5q31.3
PCDHGA8,0,5q31.3
PCDHGB4,0,5q31.3
PCDHGB5,0,5q31.3
PCDHGA9,0,5q31.3
PCDHGB6,0,5q31.3
PCDHGA10,0,5q31.3
PCDHGA11,0,5q31.3
PCDHGB7,0,5q31.3
PCDHGA12,0,5q31.3
PCDHGC3,0,5q31.3
PCDHGC5,0,5q31.3
PCDHGC4,0,5q31.3
DIAPH1,0,5q31.3
HDAC3,0,5q31.3
RELL2,0,5q31.3
FCHSD1,0,5q31.3
ARAP3,0,5q31.3
PCDH1,0,5q31.3
DELE1,0,5q31.3
PCDH12,0,5q31.3
RNF14,0,5q31.3
GNPDA1,0,5q31.3
NDFIP1,0,5q31.3
SPRY4,0,5q31.3
FGF1,0,5q31.3
ARHGAP26,0,5q31.3
NR3C1,0,5q31.3
HMHB1,0,5q31.3
YIPF5,0,5q31.3
KCTD16,0,5q31.3
PRELID2,0,5q32
GRXCR2,0,5q32
SH3RF2,0,5q32
PLAC8L1,0,5q32
LARS1,0,5q32
RBM27,0,5q32
AC091959.3,0,5q32
POU4F3,0,5q32
TCERG1,0,5q32
GPR151,0,5q32
PPP2R2B,0,5q32
STK32A,0,5q32
DPYSL3,0,5q32
JAKMIP2,0,5q32
SPINK1,0,5q32
SCGB3A2,0,5q32
C5orf46,0,5q32
SPINK5,0,5q32
SPINK14,0,5q32
SPINK6,0,5q32
SPINK13,0,5q32
SPINK7,0,5q32
SPINK9,0,5q32
FBXO38,0,5q32
HTR4,0,5q32
ADRB2,0,5q32
SH3TC2,0,5q32
ABLIM3,0,5q32
AFAP1L1,0,5q32
GRPEL2,0,5q32
PCYOX1L,0,5q32
IL17B,0,5q32
CSNK1A1,0,5q32
ARHGEF37,0,5q32
PPARGC1B,0,5q32
PDE6A,0,5q32
SLC26A2,0,5q32
TIGD6,0,5q32
HMGXB3,0,5q32
CSF1R,0,5q32
PDGFRB,0,5q32
CDX1,0,5q32
SLC6A7,0,5q32
CAMK2A,0,5q32
ARSI,0,5q32
TCOF1,0,5q32
CD74,0,5q33.1
RPS14,0,5q33.1
NDST1,0,5q33.1
SYNPO,0,5q33.1
MYOZ3,0,5q33.1
RBM22,0,5q33.1
DCTN4,0,5q33.1
SMIM3,0,5q33.1
IRGM,0,5q33.1
ZNF300,0,5q33.1
,0,5q33.1
GPX3,0,5q33.1
TNIP1,0,5q33.1
ANXA6,0,5q33.1
CCDC69,0,5q33.1
GM2A,0,5q33.1
SLC36A3,0,5q33.1
SLC36A2,0,5q33.1
SLC36A1,0,5q33.1
FAT2,0,5q33.1
SPARC,0,5q33.1
ATOX1,0,5q33.1
AC091982.3,0,5q33.1
G3BP1,0,5q33.1
GLRA1,0,5q33.1
NMUR2,0,5q33.1
GRIA1,0,5q33.2
FAM114A2,0,5q33.2
MFAP3,0,5q33.2
GALNT10,0,5q33.2
SAP30L,0,5q33.2
HAND1,0,5q33.2
LARP1,0,5q33.2
FAXDC2,0,5q33.2
CNOT8,0,5q33.2
GEMIN5,0,5q33.2
MRPL22,0,5q33.2
KIF4B,0,5q33.2
SGCD,0,5q33.2
,0,5q33.3
TIMD4,0,5q33.3
HAVCR1,0,5q33.3
HAVCR2,0,5q33.3
MED7,0,5q33.3
ITK,0,5q33.3
FAM71B,0,5q33.3
CYFIP2,0,5q33.3
FNDC9,0,5q33.3
ADAM19,0,5q33.3
NIPAL4,0,5q33.3
SOX30,0,5q33.3
C5orf52,0,5q33.3
THG1L,0,5q33.3
LSM11,0,5q33.3
CLINT1,0,5q33.3
EBF1,0,5q33.3
RNF145,0,5q33.3
UBLCP1,0,5q33.3
IL12B,0,5q33.3
ADRA1B,0,5q33.3
TTC1,0,5q33.3
PWWP2A,0,5q33.3
FABP6,0,5q33.3
CCNJL,0,5q33.3
C1QTNF2,0,5q33.3
ZBED8,0,5q33.3
SLU7,0,5q33.3
PTTG1,0,5q33.3
ATP10B,0,5q34
GABRB2,0,5q34
GABRA6,0,5q34
GABRA1,0,5q34
GABRG2,0,5q34
CCNG1,0,5q34
NUDCD2,0,5q34
HMMR,0,5q34
MAT2B,0,5q34
TENM2,0,5q34
WWC1,0,5q34
RARS1,0,5q34
FBLL1,0,5q34
PANK3,0,5q34
SLIT3,0,5q34
SPDL1,0,5q35.1
DOCK2,0,5q35.1
INSYN2B,0,5q35.1
FOXI1,0,5q35.1
C5orf58,0,5q35.1
LCP2,0,5q35.1
KCNIP1,0,5q35.1
KCNMB1,0,5q35.1
GABRP,0,5q35.1
RANBP17,0,5q35.1
AC091980.2,0,5q35.1
TLX3,0,5q35.1
NPM1,0,5q35.1
FGF18,0,5q35.1
SMIM23,0,5q35.1
FBXW11,0,5q35.1
STK10,0,5q35.1
EFCAB9,0,5q35.1
UBTD2,0,5q35.1
SH3PXD2B,0,5q35.1
NEURL1B,0,5q35.1
DUSP1,0,5q35.1
ERGIC1,0,5q35.1
RPL26L1,0,5q35.1
ATP6V0E1,0,5q35.1
CREBRF,0,5q35.1
BNIP1,0,5q35.1
NKX2-5,0,5q35.1
STC2,0,5q35.2
BOD1,0,5q35.2
CPEB4,0,5q35.2
C5orf47,0,5q35.2
NSG2,0,5q35.2
MSX2,0,5q35.2
DRD1,0,5q35.2
SFXN1,0,5q35.2
HRH2,0,5q35.2
CPLX2,0,5q35.2
THOC3,0,5q35.2
SIMC1,0,5q35.2
FAM153B,0,5q35.2
KIAA1191,0,5q35.2
ARL10,0,5q35.2
NOP16,0,5q35.2
HIGD2A,0,5q35.2
CLTB,0,5q35.2
FAF2,0,5q35.2
RNF44,0,5q35.2
CDHR2,0,5q35.2
GPRIN1,0,5q35.2
SNCB,0,5q35.2
TSPAN17,0,5q35.2
UNC5A,0,5q35.2
HK3,0,5q35.2
EIF4E1B,0,5q35.2
UIMC1,0,5q35.2
ZNF346,0,5q35.2
FGFR4,0,5q35.2
NSD1,0,5q35.3
RAB24,0,5q35.3
MXD3,0,5q35.3
PRELID1,0,5q35.3
LMAN2,0,5q35.3
RGS14,0,5q35.3
SLC34A1,0,5q35.3
F12,0,5q35.3
PFN3,0,5q35.3
GRK6,0,5q35.3
PRR7,0,5q35.3
DBN1,0,5q35.3
PDLIM7,0,5q35.3
DOK3,0,5q35.3
DDX41,0,5q35.3
FAM193B,0,5q35.3
TMED9,0,5q35.3
B4GALT7,0,5q35.3
FAM153A,0,5q35.3
PROP1,0,5q35.3
FAM153C,0,5q35.3
N4BP3,0,5q35.3
RMND5B,0,5q35.3
NHP2,0,5q35.3
HNRNPAB,0,5q35.3
PHYKPL,0,5q35.3
COL23A1,0,5q35.3
CLK4,0,5q35.3
ZNF354A,0,5q35.3
ZNF354B,0,5q35.3
ZFP2,0,5q35.3
ZNF454,0,5q35.3
GRM6,0,5q35.3
ZNF879,0,5q35.3
ZNF354C,0,5q35.3
ADAMTS2,0,5q35.3
RUFY1,0,5q35.3
HNRNPH1,0,5q35.3
C5orf60,0,5q35.3
CANX,0,5q35.3
CBY3,0,5q35.3
MAML1,0,5q35.3
MGAT4B,0,5q35.3
LTC4S,0,5q35.3
SQSTM1,0,5q35.3
MRNIP,0,5q35.3
TBC1D9B,0,5q35.3
RNF130,0,5q35.3
RASGEF1C,0,5q35.3
MAPK9,0,5q35.3
GFPT2,0,5q35.3
CNOT6,0,5q35.3
SCGB3A1,0,5q35.3
FLT4,0,5q35.3
MGAT1,0,5q35.3
OR2Y1,0,5q35.3
ZFP62,0,5q35.3
BTNL8,0,5q35.3
TRIM7,0,5q35.3
TRIM41,0,5q35.3
BTNL9,0,5q35.3
BTNL3,0,5q35.3
OR2V2,0,5q35.3
TRIM52,0,5q35.3
OR2V1,0,5q35.3
RACK1,0,5q35.3
OR4F3,0,5q35.3
DUSP22,0,6p25.3
EXOC2,0,6p25.3
IRF4,0,6p25.3
HUS1B,0,6p25.3
FOXQ1,0,6p25.3
FOXF2,0,6p25.3
FOXC1,0,6p25.3
GMDS,0,6p25.3
LINC01600,0,6p25.2
MYLK4,0,6p25.2
WRNIP1,0,6p25.2
SERPINB1,0,6p25.2
SERPINB9,0,6p25.2
SERPINB6,0,6p25.2
NQO2,0,6p25.2
RIPK1,0,6p25.2
BPHL,0,6p25.2
TUBB2A,0,6p25.2
TUBB2B,0,6p25.2
PSMG4,0,6p25.2
SLC22A23,0,6p25.2
PXDC1,0,6p25.2
FAM50B,0,6p25.2
PRPF4B,0,6p25.2
FAM217A,0,6p25.2
C6orf201,0,6p25.2
ECI2,0,6p25.2
CDYL,0,6p25.1
RPP40,0,6p25.1
PPP1R3G,0,6p25.1
LYRM4,0,6p25.1
FARS2,0,6p25.1
NRN1,0,6p25.1
F13A1,0,6p25.1
LY86,0,6p25.1
RREB1,0,6p24.3
SSR1,0,6p24.3
CAGE1,0,6p24.3
RIOK1,0,6p24.3
DSP,0,6p24.3
SNRNP48,0,6p24.3
BMP6,0,6p24.3
TXNDC5,0,6p24.3
BLOC1S5-TXNDC5,0,6p24.3
BLOC1S5,0,6p24.3
EEF1E1-BLOC1S5,0,6p24.3
EEF1E1,0,6p24.3
SLC35B3,0,6p24.3
OFCC1,0,6p24.3
TFAP2A,0,6p24.3
GCNT2,0,6p24.3
TMEM14C,0,6p24.2
PAK1IP1,0,6p24.2
C6orf52,0,6p24.2
TMEM14B,0,6p24.2
AL024498.2,0,6p24.2
MAK,0,6p24.2
GCM2,0,6p24.2
SYCP2L,0,6p24.2
ELOVL2,0,6p24.2
SMIM13,0,6p24.2
ERVFRD-1,0,6p24.2
NEDD9,0,6p24.2
TMEM170B,0,6p24.2
ADTRP,0,6p24.1
HIVEP1,0,6p24.1
EDN1,0,6p24.1
PHACTR1,0,6p24.1
TBC1D7,0,6p24.1
GFOD1,0,6p24.1
SIRT5,0,6p23
NOL7,0,6p23
RANBP9,0,6p23
MCUR1,0,6p23
RNF182,0,6p23
CD83,0,6p23
JARID2,0,6p22.3
DTNBP1,0,6p22.3
MYLIP,0,6p22.3
GMPR,0,6p22.3
ATXN1,0,6p22.3
STMND1,0,6p22.3
RBM24,0,6p22.3
CAP2,0,6p22.3
FAM8A1,0,6p22.3
NUP153,0,6p22.3
KIF13A,0,6p22.3
NHLRC1,0,6p22.3
TPMT,0,6p22.3
KDM1B,0,6p22.3
DEK,0,6p22.3
RNF144B,0,6p22.3
ID4,0,6p22.3
MBOAT1,0,6p22.3
E2F3,0,6p22.3
CDKAL1,0,6p22.3
SOX4,0,6p22.3
PRL,0,6p22.3
HDGFL1,0,6p22.3
NRSN1,0,6p22.3
DCDC2,0,6p22.3
KAAG1,0,6p22.3
MRS2,0,6p22.3
GPLD1,0,6p22.3
ALDH5A1,0,6p22.3
KIAA0319,0,6p22.3
TDP2,0,6p22.3
ACOT13,0,6p22.3
C6orf62,0,6p22.3
GMNN,0,6p22.3
RIPOR2,0,6p22.3
ARMH2,0,6p22.3
CARMIL1,0,6p22.2
SCGN,0,6p22.2
H2BC1,0,6p22.2
H2AC1,0,6p22.2
SLC17A4,0,6p22.2
SLC17A1,0,6p22.2
SLC17A3,0,6p22.2
SLC17A2,0,6p22.2
TRIM38,0,6p22.2
H1-1,0,6p22.2
H3C1,0,6p22.2
H4C1,0,6p22.2
H4C2,0,6p22.2
H3C2,0,6p22.2
H2AC4,0,6p22.2
H1-2,0,6p22.2
H2BC3,0,6p22.2
H3C3,0,6p22.2
HFE,0,6p22.2
H4C3,0,6p22.2
H1-6,0,6p22.2
H2BC4,0,6p22.2
H2AC6,0,6p22.2
H1-4,0,6p22.2
H2BC5,0,6p22.2
H2BC6,0,6p22.2
H4C4,0,6p22.2
H3C4,0,6p22.2
H2AC7,0,6p22.2
H2BC7,0,6p22.2
H4C5,0,6p22.2
H2BC8,0,6p22.2
H2AC8,0,6p22.2
H3C6,0,6p22.2
H1-3,0,6p22.2
H4C6,0,6p22.2
H4C7,0,6p22.2
H3C7,0,6p22.2
H2BC9,0,6p22.2
H3C8,0,6p22.2
H2BC10,0,6p22.2
H4C8,0,6p22.2
BTN3A2,0,6p22.2
BTN3A1,0,6p22.2
BTN2A2,0,6p22.2
BTN3A3,0,6p22.2
BTN2A1,0,6p22.2
BTN1A1,0,6p22.2
HMGN4,0,6p22.2
ABT1,0,6p22.2
ZNF322,0,6p22.2
H2BC11,0,6p22.1
H2AC11,0,6p22.1
H4C9,0,6p22.1
H2BC12,0,6p22.1
H2AC12,0,6p22.1
PRSS16,0,6p22.1
POM121L2,0,6p22.1
ZNF391,0,6p22.1
ZNF184,0,6p22.1
H2BC13,0,6p22.1
H2AC13,0,6p22.1
H2BC14,0,6p22.1
H2AC14,0,6p22.1
H3C10,0,6p22.1
H4C11,0,6p22.1
H4C12,0,6p22.1
H2BC15,0,6p22.1
H2AC15,0,6p22.1
H2AC16,0,6p22.1
H1-5,0,6p22.1
H3C11,0,6p22.1
H4C13,0,6p22.1
H3C12,0,6p22.1
H2BC17,0,6p22.1
H2AC17,0,6p22.1
OR2B2,0,6p22.1
OR2B6,0,6p22.1
ZNF165,0,6p22.1
ZSCAN16,0,6p22.1
ZKSCAN8,0,6p22.1
ZSCAN9,0,6p22.1
ZKSCAN4,0,6p22.1
NKAPL,0,6p22.1
ZSCAN26,0,6p22.1
AL021997.3,0,6p22.1
PGBD1,0,6p22.1
ZSCAN31,0,6p22.1
ZKSCAN3,0,6p22.1
ZSCAN12,0,6p22.1
ZSCAN23,0,6p22.1
GPX6,0,6p22.1
GPX5,0,6p22.1
ZBED9,0,6p22.1
TRIM27,0,6p22.1
ZNF311,0,6p22.1
OR2W1,0,6p22.1
OR2B3,0,6p22.1
OR2J2,0,6p22.1
OR2J3,0,6p22.1
OR14J1,0,6p22.1
OR5V1,0,6p22.1
OR12D3,0,6p22.1
,0,6p22.1
OR11A1,0,6p22.1
,0,6p22.1
OR2H1,0,6p22.1
MAS1L,0,6p22.1
GABBR1,0,6p22.1
UBD,0,6p22.1
OR2H2,0,6p22.1
MOG,0,6p22.1
ZFP57,0,6p22.1
HLA-F,0,6p22.1
HLA-G,0,6p22.1
HLA-A,0,6p22.1
ZNRD1,0,6p22.1
PPP1R11,0,6p22.1
RNF39,0,6p22.1
TRIM31,0,6p22.1
TRIM40,0,6p22.1
TRIM10,0,6p22.1
TRIM15,0,6p22.1
TRIM26,0,6p22.1
TRIM39,0,6p22.1
RPP21,0,6p22.1
TRIM39-RPP21,0,6p22.1
HLA-E,0,6p22.1
PRR3,0,6p21.33
GNL1,0,6p21.33
ABCF1,0,6p21.33
PPP1R10,0,6p21.33
MRPS18B,0,6p21.33
ATAT1,0,6p21.33
DHX16,0,6p21.33
C6orf136,0,6p21.33
NRM,0,6p21.33
PPP1R18,0,6p21.33
MDC1,0,6p21.33
TUBB,0,6p21.33
FLOT1,0,6p21.33
IER3,0,6p21.33
DDR1,0,6p21.33
VARS2,0,6p21.33
GTF2H4,0,6p21.33
SFTA2,0,6p21.33
MUCL3,0,6p21.33
MUC21,0,6p21.33
MUC22,0,6p21.33
C6orf15,0,6p21.33
CDSN,0,6p21.33
PSORS1C1,0,6p21.33
PSORS1C2,0,6p21.33
CCHCR1,0,6p21.33
TCF19,0,6p21.33
POU5F1,0,6p21.33
HCG27,0,6p21.33
C2,0,6p21.33
TAP1,0,6p21.32
TNXB,0,6p21.33
HLA-DQB1,0,6p21.32
HLA-DRB1,0,6p21.32
HLA-DQA1,0,6p21.32
HLA-DRB5,0,6p21.32
DDX39B,0,6p21.33
PSMB8,0,6p21.32
TAP2,0,6p21.32
HLA-DRA,0,6p21.32
BTNL2,0,6p21.32
TSBP1,0,6p21.32
NOTCH4,0,6p21.32
PBX2,0,6p21.32
AGER,0,6p21.32
RNF5,0,6p21.32
AGPAT1,0,6p21.32
PRRT1,0,6p21.32
FKBPL,0,6p21.32
STK19,0,6p21.33
DXO,0,6p21.33
SKIV2L,0,6p21.33
NELFE,0,6p21.33
ZBTB12,0,6p21.33
EHMT2,0,6p21.33
SLC44A4,0,6p21.33
NEU1,0,6p21.33
SNHG32,0,6p21.33
HSPA1B,0,6p21.33
HSPA1A,0,6p21.33
HSPA1L,0,6p21.33
LSM2,0,6p21.33
VARS,0,6p21.33
VWA7,0,6p21.33
MSH5,0,6p21.33
MPIG6B,0,6p21.33
LY6G6C,0,6p21.33
AL662899.1,0,6p21.33
LY6G6F,0,6p21.33
ABHD16A,0,6p21.33
LY6G5C,0,6p21.33
CSNK2B,0,6p21.33
GPANK1,0,6p21.33
C6orf47,0,6p21.33
APOM,0,6p21.33
BAG6,0,6p21.33
PRRC2A,0,6p21.33
AIF1,0,6p21.33
NCR3,0,6p21.33
LST1,0,6p21.33
NFKBIL1,0,6p21.33
MCCD1,0,6p21.33
MICB,0,6p21.33
MICA,0,6p21.33
HLA-C,0,6p21.33
GPSM3,0,6p21.32
ATF6B,0,6p21.33
CLIC1,0,6p21.33
DDAH2,0,6p21.33
ATP6V1G2,0,6p21.33
PPT2,0,6p21.32
C4B,0,6p21.33
LTA,0,6p21.33
LTB,0,6p21.33
SAPCD1,0,6p21.33
CYP21A2,0,6p21.33
HLA-DQB2,0,6p21.32
TNF,0,6p21.33
HLA-B,0,6p21.33
HLA-DQA2,0,6p21.32
LY6G5B,0,6p21.33
PSMB9,0,6p21.32
HLA-DOB,0,6p21.32
EGFL8,0,6p21.32
CFB,0,6p21.33
AL645922.1,0,6p21.33
LY6G6D,0,6p21.33
C4A,0,6p21.33
AL669918.1,0,6p21.32
LY6G6F-LY6G6D,0,6p21.33
ATP6V1G2-DDX39B,0,6p21.33
MSH5-SAPCD1,0,6p21.33
LY6G6E,0,6p21.33
PPT2-EGFL8,0,6p21.32
AL662899.2,0,6p21.33
,0,6p21.33
HLA-DMB,0,6p21.32
AL645941.2,0,6p21.32
HLA-DMA,0,6p21.32
BRD2,0,6p21.32
HLA-DOA,0,6p21.32
HLA-DPA1,0,6p21.32
HLA-DPB1,0,6p21.32
COL11A2,0,6p21.32
RXRB,0,6p21.32
SLC39A7,0,6p21.32
HSD17B8,0,6p21.32
RING1,0,6p21.32
VPS52,0,6p21.32
RPS18,0,6p21.32
WDR46,0,6p21.32
B3GALT4,0,6p21.32
PFDN6,0,6p21.32
TAPBP,0,6p21.32
RGL2,0,6p21.32
DAXX,0,6p21.32
ZBTB22,0,6p21.32
KIFC1,0,6p21.32
PHF1,0,6p21.32
CUTA,0,6p21.32
SYNGAP1,0,6p21.32
ZBTB9,0,6p21.32
BAK1,0,6p21.31
ITPR3,0,6p21.31
UQCC2,0,6p21.31
IP6K3,0,6p21.31
LEMD2,0,6p21.31
MLN,0,6p21.31
GRM4,0,6p21.31
HMGA1,0,6p21.31
SMIM29,0,6p21.31
NUDT3,0,6p21.31
RPS10-NUDT3,0,6p21.31
RPS10,0,6p21.31
PACSIN1,0,6p21.31
SPDEF,0,6p21.31
ILRUN,0,6p21.31
TAF11,0,6p21.31
ANKS1A,0,6p21.31
UHRF1BP1,0,6p21.31
SNRPC,0,6p21.31
TCP11,0,6p21.31
SCUBE3,0,6p21.31
ZNF76,0,6p21.31
DEF6,0,6p21.31
PPARD,0,6p21.31
FANCE,0,6p21.31
RPL10A,0,6p21.31
TEAD3,0,6p21.31
TULP1,0,6p21.31
FKBP5,0,6p21.31
ARMC12,0,6p21.31
CLPSL2,0,6p21.31
CLPSL1,0,6p21.31
CLPS,0,6p21.31
LHFPL5,0,6p21.31
SRPK1,0,6p21.31
SLC26A8,0,6p21.31
MAPK14,0,6p21.31
MAPK13,0,6p21.31
BRPF3,0,6p21.31
PNPLA1,0,6p21.31
BNIP5,0,6p21.31
ETV7,0,6p21.31
PXT1,0,6p21.31
KCTD20,0,6p21.31
STK38,0,6p21.31
SRSF3,0,6p21.31
CDKN1A,0,6p21.2
RAB44,0,6p21.2
CPNE5,0,6p21.2
PPIL1,0,6p21.2
C6orf89,0,6p21.2
PI16,0,6p21.2
MTCH1,0,6p21.2
FGD2,0,6p21.2
PIM1,0,6p21.2
TMEM217,0,6p21.2
TBC1D22B,0,6p21.2
RNF8,0,6p21.2
CMTR1,0,6p21.2
CCDC167,0,6p21.2
MDGA1,0,6p21.2
ZFAND3,0,6p21.2
BTBD9,0,6p21.2
GLO1,0,6p21.2
DNAH8,0,6p21.2
GLP1R,0,6p21.2
SAYSD1,0,6p21.2
KCNK5,0,6p21.2
KCNK17,0,6p21.2
KCNK16,0,6p21.2
KIF6,0,6p21.2
DAAM2,0,6p21.2
MOCS1,0,6p21.2
LRFN2,0,6p21.2
OARD1,0,6p21.1
UNC5CL,0,6p21.1
TSPO2,0,6p21.1
APOBEC2,0,6p21.1
NFYA,0,6p21.1
TREML1,0,6p21.1
TREM2,0,6p21.1
TREML2,0,6p21.1
TREML4,0,6p21.1
TREM1,0,6p21.1
NCR2,0,6p21.1
FOXP4,0,6p21.1
MDFI,0,6p21.1
TFEB,0,6p21.1
PGC,0,6p21.1
FRS3,0,6p21.1
AL365205.1,0,6p21.1
PRICKLE4,0,6p21.1
USP49,0,6p21.1
TOMM6,0,6p21.1
MED20,0,6p21.1
BYSL,0,6p21.1
CCND3,0,6p21.1
TAF8,0,6p21.1
C6orf132,0,6p21.1
GUCA1A,0,6p21.1
AL096814.1,0,6p21.1
GUCA1B,0,6p21.1
MRPS10,0,6p21.1
TRERF1,0,6p21.1
UBR2,0,6p21.1
PRPH2,0,6p21.1
TBCC,0,6p21.1
BICRAL,0,6p21.1
RPL7L1,0,6p21.1
C6orf226,0,6p21.1
PTCRA,0,6p21.1
CNPY3,0,6p21.1
PEX6,0,6p21.1
GNMT,0,6p21.1
PPP2R5D,0,6p21.1
MEA1,0,6p21.1
KLHDC3,0,6p21.1
RRP36,0,6p21.1
CUL7,0,6p21.1
KLC4,0,6p21.1
MRPL2,0,6p21.1
PTK7,0,6p21.1
SRF,0,6p21.1
CUL9,0,6p21.1
DNPH1,0,6p21.1
TTBK1,0,6p21.1
SLC22A7,0,6p21.1
CRIP3,0,6p21.1
ZNF318,0,6p21.1
ABCC10,0,6p21.1
DLK2,0,6p21.1
TJAP1,0,6p21.1
LRRC73,0,6p21.1
YIPF3,0,6p21.1
POLR1C,0,6p21.1
XPO5,0,6p21.1
POLH,0,6p21.1
GTPBP2,0,6p21.1
MAD2L1BP,0,6p21.1
RSPH9,0,6p21.1
MRPS18A,0,6p21.1
VEGFA,0,6p21.1
C6orf223,0,6p21.1
MRPL14,0,6p21.1
TMEM63B,0,6p21.1
